3249,Erwin,1,0,15
3250,Esme,1,1,15
3251,Esmee,0,1,15
3252,Esther,0,1,15
3253,Eva,0,1,15
3254,Evelien,0,1,15
3255,Eveline,0,1,15
3256,Ewald,1,0,15
3257,Ewoud,1,0,15
3258,Ewout,1,0,15
3259,Faas,1,0,15
3260,Fabian,1,0,15
3261,Febe,0,1,15
3262,Felicia,0,1,15
3263,Feline,0,1,15
3264,Felix,1,0,15
3265,Femke,0,1,15
3266,Femme,1,0,15
3267,Fenna,0,1,15
3268,Ferdi,1,0,15
3269,Ferdinand,1,0,15
3270,Filibert,1,0,15
3271,Filip,1,0,15
3272,Filippus,1,0,15
3273,Filomena,0,1,15
3274,Fleur,0,1,15
3275,Fleurette,0,1,15
3276,Flip,1,0,15
3277,Floor,1,1,15
3278,Floortje,0,1,15
3279,Florina,0,1,15
3280,Floris,1,0,15
3281,Fons,1,0,15
3282,Franciscus,1,0,15
3283,Frank,1,0,15
3284,Franka,0,1,15
3285,Frans,1,0,15
3286,Fred,1,0,15
3287,Frederik,1,0,15
3288,Freek,1,0,15
3289,Frits,1,0,15
3290,Funs,1,0,15
3291,Funske,1,0,15
3292,Gabriel,1,0,15
3293,Gabrielle,0,1,15
3294,Geert,1,0,15
3295,Geertje,0,1,15
3296,Geertruida,0,1,15
3297,Gemma,0,1,15
3298,Georgina,0,1,15
3299,Gerard,1,0,15
3300,Gerarda,0,1,15
3301,Gerben,1,0,15
3302,Gerd,1,0,15
3303,Gerda,0,1,15
3304,Gerdina,0,1,15
3305,Gerhard,1,0,15
3306,Gerlach,1,0,15
3307,Gerlof,1,0,15
3308,Gerolf,1,0,15
3309,Gerolt,1,0,15
3310,Gerrit,1,0,15
3311,Gerry,1,1,15
3312,Gert,1,0,15
3313,Gertie,0,1,15
3314,Gertrude,0,1,15
3315,Gertruida,0,1,15
3316,Gijs,1,0,15
3317,Gijsbert,1,0,15
3318,Gilbert,1,0,15
3319,Gilberta,0,1,15
3320,Gillis,1,0,15
3321,Gisela,0,1,15
3322,Godelieve,0,1,15
3323,Godfried,1,0,15
3324,Greet,0,1,15
3325,Greetje,0,1,15
3326,Griet,0,1,15
3327,Gusta,0,1,15
3328,Gustaaf,1,0,15
3329,Guus,1,0,15
3330,Hadewych,0,1,15
3331,Hanna,0,1,15
3332,Hanna,0,1,15
3333,Hannah,0,1,15
3334,Hanne,1,1,15
3335,Hannes,1,0,15
3336,Hannie,0,1,15
3337,Hans,1,0,15
3338,Harm,1,0,15
3339,Hedy,0,1,15
3340,Heike,1,1,15
3341,Heiko,1,0,15
3342,Hein,1,0,15
3343,Heino,1,0,15
3344,Heintje,0,1,15
3345,Heleen,0,1,15
3346,Heleentje,0,1,15
3347,Helena,0,1,15
3348,Helga,0,1,15
3349,Helma,0,1,15
3350,Hendrik,1,0,15
3351,Hendrika,0,1,15
3352,Hendrikje,0,1,15
3353,Hendrina,0,1,15
3354,Henk,1,0,15
3355,Hennie,1,1,15
3356,Henny,1,1,15
3357,Henricus,1,0,15
3358,Henrietta,0,1,15
3359,Henriette,0,1,15
3360,Henriette,0,1,15
3361,Herman,1,0,15
3362,Hermanus,1,0,15
3363,Hieronymus,1,0,15
3364,Hilda,0,1,15
3365,Hilde,0,1,15
3366,Hubert,1,0,15
3367,Hubertus,1,0,15
3368,Hubrecht,1,0,15
3369,Hugo,1,0,15
3370,Huub,1,0,15
3371,Ida,0,1,15
3372,Ignaas,1,0,15
3373,Ijsbrand,1,0,15
3374,Ilse,0,1,15
3375,Ima,0,1,15
3376,Ina,0,1,15
3377,Inge,1,1,15
3378,Irena,0,1,15
3379,Iris,0,1,15
3380,Isa,0,1,15
3381,Isabella,0,1,15
3382,Isabelle,0,1,15
3383,Ivo,1,0,15
3384,Izaak,1,0,15
3385,Jaak,1,0,15
3386,Jaap,1,0,15
3387,Jacintha,0,1,15
3388,Jacob,1,0,15
3389,Jacoba,0,1,15
3390,Jacobina,0,1,15
3391,Jacobine,0,1,15
3392,Jacobus,1,0,15
3393,Jacomina,0,1,15
3394,Jakob,1,0,15
3395,Jan,1,0,15
3396,Jana,0,1,15
3397,Janna,0,1,15
3398,Janneke,0,1,15
3399,Jantine,0,1,15
3400,Jantje,0,1,15
3401,Jasmijn,0,1,15
3402,Jasper,1,0,15
3403,Jeanette,0,1,15
3404,Jeannette,0,1,15
3405,Jef,1,0,15
3406,Jelle,1,0,15
3407,Jeltje,0,1,15
3408,Jeltsje,0,1,15
3409,Jennifer,0,1,15
3410,Jennigje,0,1,15
3411,Jenny,0,1,15
3412,Jeroen,1,0,15
3413,Jesse,1,0,15
3414,Jet,0,1,15
3415,Jetta,0,1,15
3416,Jette,0,1,15
3417,Jo,1,1,15
3418,Job,1,0,15
3419,Jochem,1,0,15
3420,Jodocus,1,0,15
3421,Joel,1,0,15
3422,Joep,1,0,15
3423,Joeri,1,0,15
3424,Johan,1,0,15
3425,Johanna,0,1,15
3426,Johanneke,0,1,15
3427,Johannes,1,0,15
3428,Jolanda,0,1,15
3429,Jonas,1,0,15
3430,Jonathan,1,0,15
3431,Joop,1,0,15
3432,Joord,1,0,15
3433,Joos,1,0,15
3434,Joost,1,0,15
3435,Jordaan,1,0,15
3436,Joris,1,0,15
3437,Jos,1,0,15
3438,Josephine,0,1,15
3439,Josephus,1,0,15
3440,Jozef,1,0,15
3441,Jozefien,0,1,15
3442,Jozua,1,0,15
3443,Judocus,1,0,15
3444,Julia,0,1,15
3445,Juliana,0,1,15
3446,Julie,0,1,15
3447,Jurgen,1,0,15
3448,Jurriaan,1,0,15
3449,Justine,0,1,15
3450,Justus,1,0,15
3451,Kai,1,0,15
3452,Karel,1,0,15
3453,Karin,0,1,15
3454,Kasper,1,0,15
3455,Katelijn,0,1,15
3456,Katelijne,0,1,15
3457,Katinka,0,1,15
3458,Katja,0,1,15
3459,Katrien,0,1,15
3460,Katrijn,0,1,15
3461,Katrina,0,1,15
3462,Kees,1,0,15
3463,Kerneels,1,0,15
3464,Kevin,1,0,15
3465,Klaas,1,0,15
3466,Klasina,0,1,15
3467,Klazina,0,1,15
3468,Kobe,1,0,15
3469,Kobus,1,0,15
3470,Koen,1,0,15
3471,Koenraad,1,0,15
3472,Koert,1,0,15
3473,Koos,1,0,15
3474,Kunigonde,0,1,15
3475,Lambert,1,0,15
3476,Lammert,1,0,15
3477,Lara,0,1,15
3478,Lars,1,0,15
3479,Lau,1,0,15
3480,Laura,0,1,15
3481,Laurens,1,0,15
3482,Laurie,1,1,15
3483,Lea,0,1,15
3484,Leo,1,0,15
3485,Leon,1,0,15
3486,Leonard,1,0,15
3487,Leonie,0,1,15
3488,Leopold,1,0,15
3489,Levi,1,0,15
3490,Lex,1,0,15
3491,Lia,0,1,15
3492,Lieke,0,1,15
3493,Lien,0,1,15
3494,Lies,0,1,15
3495,Liesbeth,0,1,15
3496,Liese,0,1,15
3497,Liesje,0,1,15
3498,Lieve,0,1,15
3499,Lieven,1,0,15
3500,Lievin,1,0,15
3501,Lijsbeth,0,1,15
3502,Linda,0,1,15
3503,Lisa,0,1,15
3504,Lisanne,0,1,15
3505,Liselot,0,1,15
3506,Liselotte,0,1,15
3507,Lodewijk,1,0,15
3508,Loes,0,1,15
3509,Lotte,0,1,15
3510,Louis,1,0,15
3511,Louisa,0,1,15
3512,Louise,0,1,15
3513,Lourens,1,0,15
3514,Lowie,1,0,15
3515,Lucas,1,0,15
3516,Ludger,1,0,15
3517,Ludo,1,0,15
3518,Ludolf,1,0,15
3519,Luuk,1,0,15
3520,Luus,0,1,15
3521,Lysanne,0,1,15
3522,Maaike,0,1,15
3523,Maarten,1,0,15
3524,Maartje,0,1,15
3525,Maas,1,0,15
3526,Machteld,0,1,15
3527,Madelief,0,1,15
3528,Madelon,0,1,15
3529,Magda,0,1,15
3530,Magdalena,0,1,15
3531,Maikel,1,0,15
3532,Manfred,1,0,15
3533,Mannes,1,0,15
3534,Manon,0,1,15
3535,Marcel,1,0,15
3536,Marco,1,0,15
3537,Margareta,0,1,15
3538,Margaretha,0,1,15
3539,Margreet,0,1,15
3540,Margriet,0,1,15
3541,Maria,1,1,15
3542,Marianne,0,1,15
3543,Marieke,0,1,15
3544,Marielle,0,1,15
3545,Mariette,0,1,15
3546,Marijke,0,1,15
3547,Marijn,1,1,15
3548,Marijse,0,1,15
3549,Marike,0,1,15
3550,Marilou,0,1,15
3551,Marina,0,1,15
3552,Marinus,1,0,15
3553,Mariska,0,1,15
3554,Marita,0,1,15
3555,Marius,1,0,15
3556,Marja,0,1,15
3557,Marjan,0,1,15
3558,Marjo,0,1,15
3559,Marjo,0,1,15
3560,Marjolein,0,1,15
3561,Marjolijn,0,1,15
3562,Mark,1,0,15
3563,Marleen,0,1,15
3564,Marlies,0,1,15
3565,Marloes,0,1,15
3566,Marnix,1,0,15
3567,Marta,0,1,15
3568,Marten,1,0,15
3569,Martha,0,1,15
3570,Martijn,1,0,15
3571,Martina,0,1,15
3572,Martine,0,1,15
3573,Martinus,1,0,15
3574,Mathilde,0,1,15
3575,Matthias,1,0,15
3576,Matthijs,1,0,15
3577,Maud,0,1,15
3578,Maurits,1,0,15
3579,Max,1,0,15
3580,Maximiliaan,1,0,15
3581,Mechteld,0,1,15
3582,Mees,1,0,15
3583,Meike,0,1,15
3584,Meindert,1,0,15
3585,Meine,1,0,15
3586,Meino,1,0,15
3587,Meint,1,0,15
3588,Meintje,0,1,15
3589,Melanie,0,1,15
3590,Melchior,1,0,15
3591,Melissa,0,1,15
3592,Melle,1,0,15
3593,Menno,1,0,15
3594,Mia,0,1,15
3595,Michael,1,0,15
3596,Michael,1,0,15
3597,Michel,1,0,15
3598,Michelle,0,1,15
3599,Michiel,1,0,15
3600,Mick,1,0,15
3601,Mieke,0,1,15
3602,Mien,0,1,15
3603,Miep,0,1,15
3604,Mies,1,1,15
3605,Milan,1,0,15
3606,Mina,0,1,15
3607,Minke,1,1,15
3608,Miranda,0,1,15
3609,Mirjam,0,1,15
3610,Mirthe,0,1,15
3611,Monique,0,1,15
3612,Mozes,1,0,15
3613,Myrthe,0,1,15
3614,Nes,0,1,15
3615,Neske,0,1,15
3616,Nick,1,0,15
3617,Nico,1,0,15
3618,Nicolaas,1,0,15
3619,Nicole,0,1,15
3620,Nicolet,0,1,15
3621,Nicoline,0,1,15
3622,Niek,1,0,15
3623,Niels,1,0,15
3624,Nikolaas,1,0,15
3625,Nina,0,1,15
3626,Noach,1,0,15
3627,Noelle,0,1,15
3628,Noor,0,1,15
3629,Noortje,0,1,15
3630,Nora,0,1,15
3631,Norbert,1,0,15
3632,Olaf,1,0,15
3633,Olivier,1,0,15
3634,Otto,1,0,15
3635,Pascal,1,0,15
3636,Paul,1,0,15
3637,Paula,0,1,15
3638,Paulien,0,1,15
3639,Pauwel,1,0,15
3640,Pepijn,1,0,15
3641,Peter,1,0,15
3642,Petra,0,1,15
3643,Petronella,0,1,15
3644,Petrus,1,0,15
3645,Philip,1,0,15
3646,Pier,1,0,15
3647,Piet,1,0,15
3648,Pieter,1,0,15
3649,Pietronella,0,1,15
3650,Pim,1,0,15
3651,Prisca,0,1,15
3652,Puck,1,1,15
3653,Quinten,1,0,15
3654,Quirijn,1,0,15
3655,Rachel,0,1,15
3656,Radboud,1,0,15
3657,Raf,1,0,15
3658,Rafael,1,0,15
3659,Rebekka,0,1,15
3660,Rein,1,0,15
3661,Reinier,1,0,15
3662,Reinoud,1,0,15
3663,Reinout,1,0,15
3664,Rembrandt,1,0,15
3665,Renate,0,1,15
3666,Rene,0,1,15
3667,Rens,1,0,15
3668,Ria,0,1,15
3669,Richard,1,0,15
3670,Rien,1,0,15
3671,Rien,1,0,15
3672,Rik,1,0,15
3673,Rika,0,1,15
3674,Rina,0,1,15
3675,Rini,1,1,15
3676,Rinus,1,0,15
3677,Riny,1,1,15
3678,Rob,1,0,15
3679,Robbe,1,0,15
3680,Robert,1,0,15
3681,Robin,1,1,15
3682,Robrecht,1,0,15
3683,Rochus,1,0,15
3684,Rodolf,1,0,15
3685,Roel,1,0,15
3686,Roeland,1,0,15
3687,Roelof,1,0,15
3688,Roger,1,0,15
3689,Rogier,1,0,15
3690,Roland,1,0,15
3691,Roos,0,1,15
3692,Roosje,0,1,15
3693,Rosa,0,1,15
3694,Rosalie,0,1,15
3695,Rosanne,0,1,15
3696,Roy,1,0,15
3697,Ruben,1,0,15
3698,Rudolf,1,0,15
3699,Rupert,1,0,15
3700,Rutger,1,0,15
3701,Ruth,0,1,15
3702,Ruud,1,0,15
3703,Sabien,0,1,15
3704,Samantha,0,1,15
3705,Samuel,1,0,15
3706,Sander,1,0,15
3707,Sandra,0,1,15
3708,Sanne,0,1,15
3709,Sara,0,1,15
3710,Saskia,0,1,15
3711,Sebastiaan,1,0,15
3712,Selma,0,1,15
3713,Sem,1,0,15
3714,Servaas,1,0,15
3715,Siem,1,0,15
3716,Siemen,1,0,15
3717,Sieuwerd,1,0,15
3718,Silke,0,1,15
3719,Simon,1,0,15
3720,Sjaak,1,0,15
3721,Sjakie,1,0,15
3722,Sjef,1,0,15
3723,Sjoerd,1,0,15
3724,Sjors,1,0,15
3725,Sofie,0,1,15
3726,Sonja,0,1,15
3727,Sophie,0,1,15
3728,Staas,1,0,15
3729,Stef,1,0,15
3730,Stefan,1,0,15
3731,Stefana,0,1,15
3732,Stefanie,0,1,15
3733,Stefanus,1,0,15
3734,Steffen,1,0,15
3735,Sten,1,0,15
3736,Stephan,1,0,15
3737,Sterre,0,1,15
3738,Steven,1,0,15
3739,Stien,0,1,15
3740,Stijn,1,0,15
3741,Susanna,0,1,15
3742,Suzanne,0,1,15
3743,Sven,1,0,15
3744,Tamara,0,1,15
3745,Tatiana,0,1,15
3746,Tess,0,1,15
3747,Teun,1,0,15
3748,Teuna,0,1,15
3749,Teunis,1,0,15
3750,Thecla,0,1,15
3751,Theo,1,0,15
3752,Theodoor,1,0,15
3753,Theodorus,1,0,15
3754,Theofilus,1,0,15
3755,Thera,0,1,15
3756,Theresia,0,1,15
3757,Theun,1,0,15
3758,Theunis,1,0,15
3759,Thiemo,1,0,15
3760,Thijmen,1,0,15
3761,Thijs,1,0,15
3762,Thirza,0,1,15
3763,Thomas,1,0,15
3764,Thyrza,0,1,15
3765,Tiede,1,0,15
3766,Ties,1,0,15
3767,Tijmen,1,0,15
3768,Tijn,1,0,15
3769,Til,0,1,15
3770,Tim,1,0,15
3771,Timo,1,0,15
3772,Timo,1,0,15
3773,Timon,1,0,15
3774,Timotheus,1,0,15
3775,Tina,0,1,15
3776,Tineke,0,1,15
3777,Tjaard,1,0,15
3778,Tjeerd,1,0,15
3779,Tom,1,0,15
3780,Ton,1,0,15
3781,Toon,1,0,15
3782,Trees,0,1,15
3783,Trijntje,0,1,15
3784,Trudie,0,1,15
3785,Trudy,0,1,15
3786,Truus,0,1,15
3787,Tuur,1,0,15
3788,Tygo,1,0,15
3789,Ursula,0,1,15
3790,Valentijn,1,0,15
3791,Vanessa,0,1,15
3792,Veer,0,1,15
3793,Veerke,0,1,15
3794,Vera,0,1,15
3795,Victor,1,0,15
3796,Vincent,1,0,15
3797,Wendel,1,0,15
3798,Wendelin,1,0,15
3799,Werner,1,0,15
3800,Wessel,1,0,15
3801,Wibo,1,0,15
3802,Wiebe,1,0,15
3803,Wil,1,1,15
3804,Wilbert,1,0,15
3805,Wilhelmina,0,1,15
3806,Wilhelmus,1,0,15
3807,Willem,1,0,15
3808,Willemijn,0,1,15
3809,Willemina,0,1,15
3810,Willy,1,1,15
3811,Wilma,0,1,15
3812,Wim,1,0,15
3813,Wob,1,0,15
3814,Wolter,1,0,15
3815,Wouter,1,0,15
3816,Wubbe,1,0,15
3817,Xander,1,0,15
3818,Xandra,0,1,15
3819,Yorick,1,0,15
3820,Ysbrand,1,0,15
3821,Yvo,1,0,15
3822,Yvonne,0,1,15
3823,Zef,1,0,15
3824,Zoe,0,1,15
3825,Aaliyah,0,1,16
3826,Aaren,1,1,16
3827,Aaron,1,0,16
3828,Abbey,0,1,16
3829,Abbi,0,1,16
3830,Abbie,0,1,16
3831,Abby,0,1,16
3832,Abe,1,0,16
3833,Abegail,0,1,16
3834,Abel,1,0,16
3835,Abigail,0,1,16
3836,Abigayle,0,1,16
3837,Abner,1,0,16
3838,Abraham,1,0,16
3839,Abram,1,0,16
3840,Acacia,0,1,16
3841,Ace,1,0,16
3842,Ada,0,1,16
3843,Adair,1,0,16
3844,Adalyn,0,1,16
3845,Adalynn,0,1,16
3846,Adam,1,0,16
3847,Adamina,0,1,16
3848,Addie,0,1,16
3849,Addison,1,1,16
3850,Addy,0,1,16
3851,Addyson,0,1,16
3852,Adela,0,1,16
3853,Adelaide,0,1,16
3854,Adele,0,1,16
3855,Adelia,0,1,16
3856,Adeline,0,1,16
3857,Adella,0,1,16
3858,Adelle,0,1,16
3859,Adelyn,0,1,16
3860,Aden,1,0,16
3861,Adolph,1,0,16
3862,Adria,0,1,16
3863,Adrian,1,0,16
3864,Adriana,0,1,16
3865,Adrianna,0,1,16
3866,Adrianne,0,1,16
3867,Agatha,0,1,16
3868,Aggie,0,1,16
3869,Agnes,0,1,16
3870,Aidan,1,0,16
3871,Aiden,1,0,16
3872,Aileen,0,1,16
3873,Ainslee,0,1,16
3874,Ainsley,1,1,16
3875,Ainslie,0,1,16
3876,Al,1,0,16
3877,Alaina,0,1,16
3878,Alan,1,0,16
3879,Alana,0,1,16
3880,Alanis,0,1,16
3881,Alanna,0,1,16
3882,Alannah,0,1,16
3883,Alannis,0,1,16
3884,Alayna,0,1,16
3885,Alban,1,0,16
3886,Albert,1,0,16
3887,Alberta,0,1,16
3888,Alden,1,0,16
3889,Aldous,1,0,16
3890,Alea,0,1,16
3891,Aleah,0,1,16
3892,Alease,0,1,16
3893,Alec,1,0,16
3894,Alecia,0,1,16
3895,Aleesha,0,1,16
3896,Alene,0,1,16
3897,Alesha,0,1,16
3898,Alesia,0,1,16
3899,Aleta,0,1,16
3900,Aletha,0,1,16
3901,Alethea,0,1,16
3902,Alex,1,1,16
3903,Alexa,0,1,16
3904,Alexander,1,0,16
3905,Alexandra,0,1,16
3906,Alexandrea,0,1,16
3907,Alexandria,0,1,16
3908,Alexandrina,0,1,16
3909,Alexia,0,1,16
3910,Alexina,0,1,16
3911,Alexis,1,1,16
3912,Alexus,0,1,16
3913,Alf,1,0,16
3914,Alfie,1,0,16
3915,Alfred,1,0,16
3916,Alfreda,0,1,16
3917,Algar,1,0,16
3918,Alger,1,0,16
3919,Algernon,1,0,16
3920,Ali,0,1,16
3921,Aliah,0,1,16
3922,Alice,0,1,16
3923,Alicia,0,1,16
3924,Aline,0,1,16
3925,Alise,0,1,16
3926,Alisha,0,1,16
3927,Alishia,0,1,16
3928,Alisia,0,1,16
3929,Alison,0,1,16
3930,Alissa,0,1,16
3931,Alisya,0,1,16
3932,Alita,0,1,16
3933,Alivia,0,1,16
3934,Allan,1,0,16
3935,Allana,0,1,16
3936,Allannah,0,1,16
3937,Allegra,0,1,16
3938,Allegria,0,1,16
3939,Allen,1,0,16
3940,Allie,0,1,16
3941,Allison,0,1,16
3942,Allissa,0,1,16
3943,Ally,0,1,16
3944,Allycia,0,1,16
3945,Allyn,1,0,16
3946,Allyson,0,1,16
3947,Alma,0,1,16
3948,Aloysius,1,0,16
3949,Alpha,1,1,16
3950,Alphonso,1,0,16
3951,Alphonzo,1,0,16
3952,Alton,1,0,16
3953,Alva,1,0,16
3954,Alvena,0,1,16
3955,Alvin,1,0,16
3956,Alvina,0,1,16
3957,Alyce,0,1,16
3958,Alycia,0,1,16
3959,Alys,0,1,16
3960,Alysa,0,1,16
3961,Alyse,0,1,16
3962,Alysha,0,1,16
3963,Alysia,0,1,16
3964,Alyson,0,1,16
3965,Alyssa,0,1,16
3966,Alyssia,0,1,16
3967,Alyx,0,1,16
3968,Amabel,0,1,16
3969,Amanda,0,1,16
3970,Amber,0,1,16
3971,Amberly,0,1,16
3972,Ambrose,1,0,16
3973,Ambrosine,0,1,16
3974,Amelia,0,1,16
3975,America,0,1,16
3976,Amery,1,0,16
3977,Amethyst,0,1,16
3978,Ami,0,1,16
3979,Amias,1,0,16
3980,Amie,0,1,16
3981,Amilia,0,1,16
3982,Amity,0,1,16
3983,Amos,1,0,16
3984,Amy,0,1,16
3985,Amyas,1,0,16
3986,Anabella,0,1,16
3987,Anabelle,0,1,16
3988,Anastacia,0,1,16
3989,Anastasia,0,1,16
3990,Anderson,1,0,16
3991,Andi,0,1,16
3992,Andie,1,1,16
3993,Andra,0,1,16
3994,Andre,1,0,16
3995,Andrea,0,1,16
3996,Andrew,1,0,16
3997,Andrina,0,1,16
3998,Andy,1,1,16
3999,Anemone,0,1,16
4000,Angel,1,1,16
4001,Angela,0,1,16
4002,Angelia,0,1,16
4003,Angelica,0,1,16
4004,Angelina,0,1,16
4005,Angelle,0,1,16
4006,Angie,0,1,16
4007,Angus,1,0,16
4008,Anima,0,1,16
4009,Anise,0,1,16
4010,Anissa,0,1,16
4011,Anita,0,1,16
4012,Aniya,0,1,16
4013,Aniyah,0,1,16
4014,Anjelica,0,1,16
4015,Ann,0,1,16
4016,Anna,0,1,16
4017,Annabel,0,1,16
4018,Annabella,0,1,16
4019,Annabelle,0,1,16
4020,Annabeth,0,1,16
4021,Annalee,0,1,16
4022,Annalise,0,1,16
4023,Anne,0,1,16
4024,Anneka,0,1,16
4025,Annette,0,1,16
4026,Annice,0,1,16
4027,Annie,0,1,16
4028,Annika,0,1,16
4029,Annis,0,1,16
4030,Annmarie,0,1,16
4031,Annora,0,1,16
4032,Anona,0,1,16
4033,Ansel,1,0,16
4034,Anselm,1,0,16
4035,Ansley,0,1,16
4036,Anson,1,0,16
4037,Anthony,1,0,16
4038,Antonette,0,1,16
4039,Antonia,0,1,16
4040,Antony,1,0,16
4041,April,0,1,16
4042,Arabella,0,1,16
4043,Araminta,0,1,16
4044,Archer,1,0,16
4045,Archibald,1,0,16
4046,Archie,1,0,16
4047,Arden,1,1,16
4048,Aretha,0,1,16
4049,Aria,0,1,16
4050,Ariana,0,1,16
4051,Aric,1,0,16
4052,Ariel,1,1,16
4053,Ariella,0,1,16
4054,Arienne,0,1,16
4055,Arin,0,1,16
4056,Arleen,0,1,16
4057,Arlen,1,0,16
4058,Arlene,0,1,16
4059,Arlie,1,1,16
4060,Arline,0,1,16
4061,Arlo,1,0,16
4062,Arn,1,0,16
4063,Arnie,1,0,16
4064,Arnold,1,0,16
4065,Arron,1,0,16
4066,Art,1,0,16
4067,Arthur,1,0,16
4068,Arvel,1,0,16
4069,Aryana,0,1,16
4070,Ash,1,1,16
4071,Asher,1,0,16
4072,Ashlea,0,1,16
4073,Ashlee,0,1,16
4074,Ashleigh,0,1,16
4075,Ashley,1,1,16
4076,Ashlie,0,1,16
4077,Ashlyn,0,1,16
4078,Ashlynn,0,1,16
4079,Ashton,1,1,16
4080,Asia,0,1,16
4081,Aspen,0,1,16
4082,Aston,1,1,16
4083,Astor,1,0,16
4084,Astra,0,1,16
4085,Auberon,1,0,16
4086,Aubree,0,1,16
4087,Aubrey,1,1,16
4088,Aubrie,0,1,16
4089,Audie,0,1,16
4090,Audley,1,0,16
4091,Audra,0,1,16
4092,Audrea,0,1,16
4093,Audrey,0,1,16
4094,August,1,0,16
4095,Augusta,0,1,16
4096,Augustine,1,0,16
4097,Aura,0,1,16
4098,Aureole,0,1,16
4099,Aurora,0,1,16
4100,Austen,1,0,16
4101,Austin,1,0,16
4102,Austyn,1,0,16
4103,Autumn,0,1,16
4104,Ava,0,1,16
4105,Avaline,0,1,16
4106,Avalon,0,1,16
4107,Aveline,0,1,16
4108,Averill,1,1,16
4109,Avery,1,1,16
4110,Avice,0,1,16
4111,Avila,0,1,16
4112,Avis,0,1,16
4113,Avril,0,1,16
4114,Aydan,1,0,16
4115,Ayden,1,0,16
4116,Aylmer,1,0,16
4117,Azalea,0,1,16
4118,Azura,0,1,16
4119,Azure,0,1,16
4120,Babs,0,1,16
4121,Bailee,0,1,16
4122,Bailey,1,1,16
4123,Baldric,1,0,16
4124,Baldwin,1,0,16
4125,Balfour,1,0,16
4126,Bambi,0,1,16
4127,Barb,0,1,16
4128,Barbara,0,1,16
4129,Barbie,0,1,16
4130,Barbra,0,1,16
4131,Barclay,1,0,16
4132,Barnabas,1,0,16
4133,Barnaby,1,0,16
4134,Barney,1,0,16
4135,Barret,1,0,16
4136,Barrett,1,0,16
4137,Barrie,1,0,16
4138,Barry,1,0,16
4139,Bart,1,0,16
4140,Bartholomew,1,0,16
4141,Basil,1,0,16
4142,Baxter,1,0,16
4143,Baylee,0,1,16
4144,Baz,1,0,16
4145,Bazza,1,0,16
4146,Bea,0,1,16
4147,Beatrice,0,1,16
4148,Beatrix,0,1,16
4149,Beau,1,0,16
4150,Beaumont,1,0,16
4151,Beauregard,1,0,16
4152,Becca,0,1,16
4153,Becci,0,1,16
4154,Becka,0,1,16
4155,Beckah,0,1,16
4156,Beckett,1,0,16
4157,Becky,0,1,16
4158,Bee,0,1,16
4159,Bekki,0,1,16
4160,Belinda,0,1,16
4161,Bella,0,1,16
4162,Belle,0,1,16
4163,Ben,1,0,16
4164,Benedict,1,0,16
4165,Benj,1,0,16
4166,Benjamin,1,0,16
4167,Benji,1,0,16
4168,Benjy,1,0,16
4169,Bennett,1,0,16
4170,Bennie,1,0,16
4171,Benny,1,0,16
4172,Benson,1,0,16
4173,Bentley,1,0,16
4174,Benton,1,0,16
4175,Berenice,0,1,16
4176,Bernadette,0,1,16
4177,Bernadine,0,1,16
4178,Bernard,1,0,16
4179,Bernetta,0,1,16
4180,Bernice,0,1,16
4181,Bernie,1,1,16
4182,Berniece,0,1,16
4183,Berny,1,1,16
4184,Berry,1,0,16
4185,Berry,0,1,16
4186,Bert,1,0,16
4187,Bertha,0,1,16
4188,Bertie,1,1,16
4189,Bertina,0,1,16
4190,Bertram,1,0,16
4191,Bertrand,1,0,16
4192,Beryl,0,1,16
4193,Bess,0,1,16
4194,Bessie,0,1,16
4195,Beth,0,1,16
4196,Bethanie,0,1,16
4197,Bethany,0,1,16
4198,Bethney,0,1,16
4199,Betony,0,1,16
4200,Betsy,0,1,16
4201,Bette,0,1,16
4202,Bettie,0,1,16
4203,Betty,0,1,16
4204,Bettye,0,1,16
4205,Beulah,0,1,16
4206,Bev,0,1,16
4207,Beverley,0,1,16
4208,Beverly,1,1,16
4209,Bevis,1,0,16
4210,Biddy,0,1,16
4211,Biff,1,0,16
4212,Bill,1,0,16
4213,Billie,1,1,16
4214,Billy,1,0,16
4215,Bindy,0,1,16
4216,Bishop,1,0,16
4217,Blaine,1,0,16
4218,Blair,1,1,16
4219,Blake,1,0,16
4220,Blanch,0,1,16
4221,Blanche,0,1,16
4222,Blaze,1,0,16
4223,Blondie,0,1,16
4224,Blossom,0,1,16
4225,Blythe,1,1,16
4226,Bob,1,0,16
4227,Bobbi,0,1,16
4228,Bobbie,1,1,16
4229,Bobby,1,0,16
4230,Boniface,1,0,16
4231,Bonita,0,1,16
4232,Bonnie,0,1,16
4233,Booker,1,0,16
4234,Boyce,1,0,16
4235,Boyd,1,0,16
4236,Brad,1,0,16
4237,Braden,1,0,16
4238,Bradford,1,0,16
4239,Bradley,1,0,16
4240,Brady,1,0,16
4241,Braeden,1,0,16
4242,Braelyn,0,1,16
4243,Braiden,1,0,16
4244,Braidy,1,1,16
4245,Braith,1,0,16
4246,Bram,1,0,16
4247,Brand,1,0,16
4248,Branda,0,1,16
4249,Brande,0,1,16
4250,Brandee,0,1,16
4251,Branden,1,0,16
4252,Brandi,0,1,16
4253,Brandie,0,1,16
4254,Brandon,1,0,16
4255,Brandt,1,0,16
4256,Brandy,0,1,16
4257,Brannon,1,0,16
4258,Branson,1,0,16
4259,Brant,1,0,16
